1,52
2,12
3,50
4,6
5,52
1,52
2,64
3,39
4,37
5,44
1,55
2,83
3,33
4,19
5,63
1,49
2,88
3,23
4,50
5,47
1,53
2,22
3,62
4,0
5,51
1,24
2,97
3,56
4,12
5,67
1,40
2,88
3,30
4,25
5,49
1,2
2,38
3,30
4,58
5,35
1,85
2,80
3,69
4,17
5,54
1,1
2,48
3,52
4,89
5,69
1,11
2,14
3,97
4,74
5,42
1,39
2,24
3,15
4,34
5,32
1,37
2,93
3,20
4,9
5,46
1,20
2,78
3,56
4,85
5,0
1,80
2,27
3,62
4,12
5,77
1,83
2,31
3,39
4,17
5,29
1,25
2,95
3,15
4,2
5,76
1,3
2,7
3,31
4,23
5,30
1,98
2,19
3,35
4,34
5,85
1,76
2,98
3,38
4,51
5,48
1,88
2,89
3,79
4,10
5,12
1,47
2,94
3,61
4,21
5,34
1,85
2,77
3,7
4,93
5,12
1,0
2,84
3,62
4,62
5,11
1,0
2,7
3,8
4,30
5,0
1,17
2,70
3,98
4,41
5,24
1,75
2,65
3,93
4,54
5,15
1,16
2,19
3,13
4,79
5,5
1,13
2,75
3,10
4,45
5,34
1,8
2,99
3,5
4,61
5,55
1,65
2,4
3,20
4,76
5,2
1,60
2,78
3,6
4,71
5,50
1,53
2,92
3,49
4,56
5,8
1,7
2,97
3,55
4,2
5,17
1,31
2,60
3,72
4,62
5,69
1,25
2,93
3,41
4,8
5,84
1,29
2,80
3,3
4,22
5,70
1,96
2,29
3,98
4,48
5,14
1,2
2,38
3,14
4,86
5,35
1,57
2,30
3,13
4,43
5,4
1,21
2,52
3,38
4,38
5,54
1,92
2,37
3,36
4,88
5,71
1,17
2,57
3,95
4,1
5,64
1,4
2,3
3,60
4,16
5,86
1,33
2,39
3,42
4,11
5,72
1,24
2,56
3,43
4,68
5,77
1,52
2,15
3,4
4,91
5,74
1,86
2,87
3,28
4,19
5,52
1,1
2,91
3,57
4,55
5,16
1,22
2,4
3,73
4,35
5,1
1,86
2,45
3,42
4,23
5,22
1,53
2,61
3,8
4,99
5,52
1,56
2,74
3,22
4,87
5,76
1,98
2,66
3,66
4,34
5,36
1,62
2,42
3,20
4,15
5,93
1,67
2,97
3,29
4,41
5,4
1,11
2,72
3,36
4,68
5,19
1,64
2,39
3,63
4,42
5,80
1,41
2,59
3,99
4,23
5,39
1,76
2,43
3,25
4,70
5,31
1,49
2,83
3,78
4,99
5,84
1,55
2,8
3,58
4,63
5,53
1,15
2,80
3,78
4,21
5,52
1,91
2,29
3,54
4,34
5,65
1,40
2,10
3,25
4,16
5,52
1,2
2,44
3,83
4,80
5,83
1,74
2,97
3,92
4,96
5,4
1,44
2,65
3,72
4,12
5,69
1,74
2,64
3,11
4,81
5,36
1,78
2,68
3,22
4,75
5,47
1,14
2,9
3,48
4,7
5,67
1,76
2,13
3,46
4,75
5,47
1,36
2,29
3,91
4,34
5,78
1,61
2,74
3,67
4,44
5,53
1,1
2,20
3,34
4,93
5,80
1,36
2,1
3,75
4,60
5,46
1,82
2,5
3,37
4,20
5,99
1,50
2,74
3,94
4,79
5,51
1,90
2,25
3,5
4,86
5,42
1,3
2,23
3,87
4,44
5,36
1,32
2,60
3,50
4,27
5,15
1,63
2,72
3,23
4,82
5,38
1,51
2,72
3,58
4,15
5,63
1,14
2,94
3,3
4,9
5,50
1,64
2,34
3,14
4,74
5,51
1,26
2,11
3,74
4,89
5,92
1,76
2,37
3,90
4,90
5,32
1,26
2,68
3,96
4,43
5,38
1,96
2,93
3,65
4,49
5,44
1,85
2,84
3,82
4,71
5,16
1,84
2,16
3,27
4,36
5,43
1,88
2,41
3,21
4,82
5,56
1,84
2,99
3,1
4,52
5,63
1,3
2,97
3,78
4,25
5,6
1,44
2,37
3,79
4,43
5,47
1,13
2,25
3,1
4,35
5,42
1,28
2,16
3,74
4,4
5,77
1,86
2,63
3,24
4,79
5,27
1,23
2,51
3,68
4,52
5,44
1,79
2,5
3,41
4,13
5,51
1,68
2,71
3,73
4,57
5,21
1,34
2,62
3,64
4,47
5,46
1,41
2,49
3,76
4,29
5,7
1,1
2,70
3,32
4,1
5,32
1,36
2,39
3,3
4,39
5,11
1,68
2,28
3,42
4,49
5,83
1,41
2,12
3,44
4,9
5,54
1,28
2,17
3,1
4,25
5,68
1,33
2,38
3,28
4,53
5,74
1,49
2,61
3,47
4,54
5,80
1,98
2,71
3,38
4,79
5,41
1,62
2,23
3,85
4,67
5,8
1,67
2,51
3,18
4,35
5,42
1,65
2,39
3,59
4,66
5,20
1,82
2,4
3,0
4,40
5,5
1,49
2,29
3,71
4,13
5,31
1,21
2,18
3,73
4,97
5,12
1,54
2,92
3,95
4,10
5,91
1,3
2,10
3,6
4,64
5,5
1,69
2,50
3,47
4,35
5,21
1,32
2,23
3,91
4,65
5,38
1,51
2,16
3,57
4,20
5,69
1,29
2,86
3,16
4,18
5,23
1,65
2,19
3,62
4,46
5,58
1,84
2,50
3,15
4,41
5,74
1,91
2,48
3,10
4,43
5,63
1,7
2,18
3,7
4,7
5,36
1,23
2,24
3,10
4,53
5,22
1,12
2,26
3,49
4,82
5,0
1,55
2,97
3,72
4,58
5,42
1,96
2,6
3,80
4,10
5,72
1,56
2,20
3,30
4,31
5,77
1,41
2,79
3,66
4,94
5,39
1,71
2,69
3,26
4,91
5,79
1,81
2,88
3,5
4,10
5,88
1,45
2,39
3,67
4,12
5,40
1,74
2,3
3,38
4,20
5,68
1,66
2,19
3,37
4,60
5,31
1,76
2,13
3,94
4,7
5,79
1,53
2,47
3,25
4,26
5,67
1,64
2,52
3,63
4,28
5,68
1,33
2,8
3,56
4,54
5,20
1,17
2,93
3,73
4,70
5,29
1,44
2,50
3,32
4,12
5,65
1,73
2,33
3,41
4,65
5,30
1,11
2,23
3,73
4,74
5,20
1,57
2,70
3,32
4,41
5,36
1,78
2,20
3,19
4,99
5,54
1,18
2,24
3,80
4,59
5,22
1,66
2,30
3,20
4,73
5,29
1,61
2,60
3,14
4,70
5,96
1,18
2,66
3,52
4,69
5,36
1,48
2,33
3,1
4,10
5,48
1,70
2,59
3,81
4,43
5,2
1,0
2,66
3,86
4,89
5,10
1,65
2,71
3,54
4,8
5,93
1,8
2,73
3,57
4,89
5,63
1,78
2,98
3,52
4,86
5,9
1,52
2,76
3,49
4,34
5,71
1,40
2,52
3,10
4,42
5,94
1,84
2,17
3,30
4,43
5,54
1,24
2,58
3,89
4,36
5,11
1,71
2,94
3,6
4,81
5,98
1,52
2,78
3,70
4,25
5,40
1,51
2,46
3,13
4,39
5,77
1,60
2,76
3,11
4,50
5,65
1,11
2,64
3,26
4,18
5,31
1,34
2,0
3,46
4,27
5,75
1,63
2,75
3,44
4,59
5,36
1,27
2,77
3,71
4,31
5,8
1,76
2,9
3,22
4,91
5,71
1,18
2,80
3,94
4,20
5,91
1,39
2,27
3,20
4,46
5,97
1,95
2,55
3,76
4,35
5,32
1,68
2,64
3,2
4,39
5,34
1,5
2,10
3,28
4,36
5,49
1,82
2,95
3,31
4,90
5,86
1,13
2,86
3,2
4,7
5,45
1,70
2,13
3,16
4,90
5,95
1,82
2,69
3,57
4,19
5,5
1,78
2,2
3,19
4,10
5,47
1,58
2,18
3,92
4,96
5,44
1,98
2,79
3,24
4,57
5,18
1,26
2,32
3,99
4,76
5,20
1,95
2,99
3,52
4,79
5,1
1,30
2,94
3,36
4,62
5,6
1,26
2,52
3,25
4,18
5,6
1,7
2,38
3,70
4,9
5,72
1,66
2,29
3,37
4,67
5,17
1,50
2,82
3,20
4,15
5,18
1,73
2,3
3,45
4,30
5,26
1,59
2,21
3,8
4,31
5,21
1,29
2,21
3,78
4,57
5,2
1,74
2,73
3,92
4,89
5,52
1,12
2,70
3,61
4,21
5,61
1,53
2,52
3,91
4,44
5,34
1,6
2,13
3,13
4,7
5,67
1,40
2,98
3,91
4,97
5,3
1,86
2,52
3,83
4,7
5,63
1,78
2,43
3,19
4,4
5,97
1,9
2,45
3,94
4,61
5,45
1,0
2,82
3,39
4,5
5,6
1,5
2,77
3,77
4,44
5,7
1,34
2,4
3,88
4,22
5,8
1,17
2,33
3,61
4,42
5,57
1,19
2,72
3,79
4,21
5,46
1,27
2,48
3,65
4,28
5,21
1,84
2,99
3,99
4,44
5,67
1,83
2,78
3,79
4,13
5,20
1,53
2,96
3,52
4,48
5,23
1,82
2,18
3,82
4,97
5,41
1,34
2,58
3,61
4,25
5,50
1,43
2,83
3,13
4,52
5,83
1,72
2,1
3,18
4,88
5,13
1,91
2,96
3,74
4,31
5,36
1,99
2,61
3,95
4,25
5,58
1,30
2,24
3,99
4,56
5,10
1,85
2,75
3,99
4,10
5,70
1,25
2,75
3,40
4,73
5,19
1,75
2,37
3,81
4,58
5,16
1,42
2,83
3,85
4,94
5,90
1,15
2,74
3,98
4,47
5,52
1,27
2,18
3,78
4,75
5,69
1,77
2,79
3,11
4,86
5,39
1,64
2,80
3,80
4,10
5,85
1,18
2,85
3,61
4,44
5,83
1,41
2,61
3,20
4,97
5,92
1,60
2,78
3,36
4,4
5,15
1,79
2,58
3,84
4,11
5,17
1,45
2,27
3,51
4,0
5,9
1,20
2,57
3,52
4,34
5,3
1,58
2,41
3,91
4,49
5,90
1,72
2,5
3,20
4,89
5,43
1,20
2,14
3,89
4,28
5,25
1,47
2,45
3,80
4,73
5,98
1,30
2,96
3,58
4,87
5,51
1,13
2,61
3,90
4,31
5,90
1,52
2,8
3,51
4,3
5,28
1,74
2,83
3,37
4,87
5,5
1,10
2,17
3,17
4,85
5,79
1,87
2,15
3,33
4,77
5,98
1,42
2,22
3,77
4,6
5,33
1,35
2,67
3,24
4,24
5,80
1,24
2,90
3,99
4,24
5,86
1,70
2,60
3,49
4,45
5,17
1,54
2,89
3,92
4,62
5,87
1,12
2,33
3,36
4,36
5,50
1,99
2,98
3,84
4,58
5,38
1,12
2,1
3,54
4,1
5,91
1,58
2,29
3,80
4,17
5,11
1,12
2,22
3,67
4,34
5,97
1,87
2,6
3,73
4,67
5,28
1,26
2,67
3,12
4,39
5,37
1,91
2,86
3,55
4,67
5,17
1,36
2,39
3,74
4,31
5,86
1,71
2,96
3,68
4,85
5,79
1,49
2,93
3,88
4,95
5,73
1,81
2,29
3,48
4,96
5,85
1,92
2,3
3,58
4,4
5,58
1,36
2,39
3,23
4,18
5,43
1,20
2,67
3,72
4,49
5,30
1,86
2,69
3,79
4,57
5,78
1,84
2,27
3,45
4,47
5,51
1,49
2,79
3,5
4,14
5,70
1,79
2,66
3,22
4,64
5,88
1,16
2,8
3,70
4,3
5,61
1,47
2,7
3,75
4,10
5,84
1,53
2,90
3,41
4,2
5,93
1,66
2,54
3,31
4,38
5,4
1,73
2,52
3,43
4,66
5,44
1,62
2,55
3,42
4,57
5,18
1,53
2,63
3,42
4,86
5,82
1,45
2,40
3,22
4,90
5,10
1,60
2,47
3,26
4,60
5,14
1,32
2,35
3,8
4,19
5,0
1,71
2,16
3,99
4,91
5,56
1,38
2,99
3,20
4,64
5,7
1,23
2,63
3,39
4,78
5,17
1,29
2,94
3,13
4,44
5,74
1,32
2,69
3,12
4,93
5,76
1,65
2,24
3,77
4,51
5,53
1,47
2,26
3,70
4,9
5,33
1,99
2,88
3,98
4,61
5,36
1,35
2,44
3,98
4,46
5,34
1,83
2,64
3,31
4,21
5,87
1,89
2,21
3,46
4,1
5,65
1,86
2,45
3,47
4,72
5,61
1,87
2,47
3,74
4,45
5,43
1,86
2,79
3,34
4,77
5,97
1,99
2,30
3,34
4,37
5,58
1,77
2,52
3,0
4,38
5,13
1,88
2,96
3,23
4,70
5,58
1,97
2,5
3,69
4,98
5,59
1,96
2,44
3,63
4,12
5,43
1,54
2,91
3,21
4,39
5,26
1,57
2,97
3,39
4,25
5,11
1,57
2,0
3,67
4,52
5,52
1,41
2,11
3,90
4,87
5,80
1,24
2,90
3,69
4,46
5,60
1,83
2,90
3,30
4,63
5,74
1,36
2,98
3,69
4,59
5,6
1,82
2,58
3,73
4,0
5,1
1,45
2,26
3,33
4,74
5,96
1,22
2,2
3,9
4,31
5,71
1,4
2,80
3,79
4,20
5,77
1,26
2,57
3,0
4,22
5,69
1,26
2,78
3,83
4,20
5,76
1,85
2,77
3,59
4,43
5,35
1,47
2,34
3,91
4,73
5,32
1,19
2,50
3,22
4,50
5,92
1,61
2,6
3,77
4,32
5,80
1,66
2,60
3,68
4,69
5,68
1,0
2,23
3,52
4,87
5,99
1,68
2,97
3,42
4,99
5,56
1,30
2,45
3,40
4,96
5,70
1,87
2,46
3,53
4,3
5,32
1,45
2,48
3,85
4,63
5,15
1,26
2,38
3,63
4,16
5,85
1,98
2,25
3,3
4,93
5,3
1,0
2,79
3,91
4,80
5,27
1,20
2,64
3,56
4,15
5,14
1,20
2,49
3,75
4,46
5,89
1,9
2,12
3,87
4,23
5,74
1,78
2,8
3,36
4,84
5,37
1,90
2,82
3,55
4,99
5,84
1,61
2,60
3,2
4,73
5,63
1,64
2,98
3,6
4,14
5,24
1,84
2,27
3,17
4,10
5,56
1,36
2,42
3,61
4,23
5,18
1,32
2,82
3,47
4,32
5,42
1,77
2,92
3,9
4,96
5,50
1,48
2,3
3,40
4,44
5,80
1,71
2,57
3,41
4,2
5,55
1,68
2,49
3,65
4,77
5,50
1,41
2,61
3,36
4,13
5,35
1,54
2,7
3,20
4,27
5,44
1,92
2,50
3,37
4,30
5,94
1,88
2,51
3,30
4,66
5,22
1,12
2,4
3,84
4,67
5,90
1,21
2,67
3,67
4,51
5,89
1,16
2,64
3,17
4,68
5,72
1,84
2,3
3,51
4,57
5,15
1,77
2,39
3,33
4,70
5,84
1,61
2,70
3,29
4,34
5,87
1,88
2,38
3,60
4,20
5,51
1,70
2,5
3,12
4,84
5,28
1,22
2,62
3,12
4,22
5,30
1,56
2,26
3,39
4,97
5,14
1,95
2,44
3,54
4,34
5,25
1,53
2,20
3,92
4,74
5,94
1,21
2,78
3,33
4,58
5,51
1,50
2,90
3,81
4,69
5,34
1,76
2,6
3,80
4,53
5,82
1,4
2,21
3,96
4,91
5,55
1,5
2,49
3,43
4,87
5,47
1,47
2,33
3,91
4,99
5,22
1,22
2,2
3,96
4,61
5,16
1,60
2,99
3,97
4,39
5,30
1,97
2,88
3,35
4,73
5,16
1,16
2,60
3,67
4,66
5,35
1,17
2,46
3,60
4,10
5,90
1,17
2,36
3,49
4,50
5,3
1,86
2,87
3,70
4,90
5,21
1,90
2,23
3,30
4,6
5,32
1,42
2,39
3,1
4,91
5,18
1,40
2,35
3,90
4,1
5,18
1,9
2,26
3,80
4,44
5,56
1,42
2,89
3,26
4,75
5,90
1,87
2,14
3,30
4,91
5,36
1,97
2,98
3,64
4,39
5,58
1,50
2,84
3,44
4,55
5,54
1,47
2,3
3,77
4,12
5,20
1,12
2,34
3,5
4,34
5,70
1,60
2,66
3,3
4,4
5,43
1,95
2,65
3,19
4,69
5,5
1,96
2,91
3,1
4,21
5,57
1,82
2,95
3,34
4,11
5,19
1,5
2,7
3,46
4,61
5,62
1,72
2,56
3,36
4,45
5,6
1,83
2,77
3,22
4,6
5,56
1,59
2,39
3,42
4,12
5,26
1,7
2,30
3,82
4,33
5,14
1,64
2,73
3,91
4,22
5,78
1,40
2,77
3,43
4,69
5,87
1,75
2,53
3,58
4,99
5,90
1,78
2,84
3,58
4,75
5,21
1,89
2,87
3,98
4,59
5,25
1,66
2,36
3,87
4,27
5,16
1,72
2,69
3,13
4,35
5,56
1,94
2,2
3,79
4,61
5,2
1,92
2,72
3,63
4,70
5,78
1,73
2,42
3,56
4,55
5,60
1,77
2,99
3,30
4,33
5,56
1,20
2,84
3,96
4,42
5,53
1,62
2,64
3,74
4,73
5,94
1,20
2,21
3,53
4,51
5,62
1,10
2,98
3,7
4,0
5,48
1,77
2,14
3,14
4,14
5,50
1,71
2,9
3,45
4,61
5,88
1,6
2,42
3,77
4,10
5,67
1,79
2,1
3,30
4,54
5,46
1,35
2,94
3,24
4,67
5,0
1,38
2,10
3,81
4,43
5,79
1,64
2,0
3,98
4,44
5,6
1,0
2,83
3,61
4,65
5,0
1,11
2,52
3,60
4,8
5,65
1,38
2,21
3,19
4,99
5,92
1,82
2,92
3,72
4,73
5,25
1,56
2,73
3,74
4,62
5,84
1,89
2,4
3,63
4,24
5,69
1,82
2,66
3,82
4,23
5,78
1,36
2,44
3,51
4,52
5,96
1,90
2,57
3,33
4,42
5,11
1,3
2,22
3,61
4,60
5,93
1,69
2,77
3,71
4,62
5,0
1,45
2,92
3,99
4,42
5,15
1,92
2,66
3,62
4,90
5,51
1,81
2,4
3,36
4,60
5,59
1,12
2,66
3,74
4,47
5,2
1,91
2,4
3,40
4,85
5,11
1,85
2,33
3,27
4,67
5,72
1,61
2,96
3,62
4,98
5,32
1,44
2,22
3,93
4,55
5,96
1,75
2,65
3,3
4,91
5,7
1,13
2,75
3,54
4,13
5,87
1,56
2,39
3,47
4,98
5,54
1,74
2,92
3,82
4,35
5,70
1,40
2,55
3,22
4,85
5,19
1,42
2,22
3,16
4,55
5,99
1,16
2,48
3,9
4,80
5,90
1,38
2,69
3,59
4,93
5,8
1,76
2,57
3,46
4,96
5,59
1,97
2,80
3,74
4,31
5,80
1,28
2,45
3,7
4,98
5,99
1,97
2,92
3,28
4,7
5,66
1,0
2,6
3,6
4,32
5,16
1,66
2,63
3,65
4,26
5,99
1,14
2,84
3,39
4,8
5,66
1,74
2,80
3,54
4,24
5,62
1,86
2,80
3,31
4,84
5,10
1,18
2,13
3,21
4,83
5,59
1,58
2,13
3,61
4,27
5,2
1,29
2,45
3,33
4,85
5,53
1,69
2,15
3,5
4,27
5,64
1,96
2,50
3,21
4,33
5,63
1,5
2,53
3,52
4,58
5,27
1,49
2,53
3,38
4,95
5,79
1,11
2,59
3,5
4,12
5,11
1,17
2,6
3,32
4,27
5,57
1,61
2,11
3,70
4,83
5,28
1,2
2,5
3,60
4,21
5,20
1,2
2,93
3,95
4,55
5,11
1,57
2,26
3,6
4,52
5,70
1,72
2,96
3,46
4,80
5,36
1,62
2,97
3,46
4,20
5,24
1,88
2,42
3,66
4,36
5,64
1,24
2,18
3,52
4,95
5,92
1,62
2,46
3,26
4,62
5,89
1,12
2,83
3,64
4,66
5,83
1,26
2,55
3,75
4,83
5,96
1,85
2,59
3,84
4,64
5,57
1,93
2,91
3,26
4,9
5,80
1,4
2,5
3,65
4,76
5,29
1,32
2,77
3,31
4,77
5,24
1,28
2,5
3,29
4,36
5,13
1,12
2,25
3,60
4,2
5,49
1,14
2,63
3,99
4,53
5,64
1,63
2,45
3,70
4,31
5,62
1,95
2,11
3,0
4,58
5,44
1,94
2,47
3,83
4,80
5,24
1,62
2,81
3,24
4,63
5,78
1,76
2,23
3,80
4,90
5,69
1,63
2,36
3,61
4,1
5,8
1,44
2,61
3,42
4,27
5,83
1,96
2,0
3,8
4,31
5,75
1,76
2,64
3,91
4,40
5,73
1,95
2,92
3,85
4,85
5,57
1,15
2,77
3,57
4,17
5,49
1,80
2,43
3,20
4,19
5,19
1,27
2,72
3,94
4,57
5,4
1,37
2,14
3,46
4,36
5,33
1,52
2,1
3,37
4,39
5,69
1,94
2,28
3,38
4,44
5,24
1,21
2,56
3,81
4,29
5,80
1,78
2,88
3,40
4,92
5,84
1,57
2,21
3,74
4,50
5,62
1,25
2,63
3,93
4,38
5,16
1,44
2,81
3,33
4,5
5,58
1,72
2,44
3,39
4,14
5,80
1,97
2,75
3,25
4,7
5,37
1,29
2,30
3,76
4,28
5,9
1,90
2,39
3,85
4,82
5,39
1,74
2,95
3,30
4,60
5,95
1,24
2,12
3,40
4,23
5,18
1,34
2,77
3,42
4,26
5,99
1,44
2,68
3,18
4,16
5,47
1,96
2,14
3,36
4,96
5,90
1,2
2,34
3,8
4,60
5,2
1,8
2,92
3,57
4,76
5,1
1,2
2,83
3,96
4,23
5,21
1,14
2,89
3,29
4,2
5,91
1,93
2,48
3,8
4,1
5,67
1,56
2,81
3,4
4,76
5,85
1,24
2,82
3,32
4,85
5,26
1,22
2,28
3,60
4,8
5,59
1,0
2,34
3,61
4,47
5,0
1,45
2,52
3,84
4,30
5,86
1,61
2,78
3,10
4,50
5,68
1,7
2,98
3,49
4,77
5,53
1,28
2,31
3,71
4,44
5,58
1,20
2,53
3,21
4,86
5,68
1,61
2,66
3,81
4,52
5,85
1,46
2,99
3,22
4,25
5,58
1,32
2,26
3,81
4,30
5,2
1,8
2,93
3,10
4,54
5,86
1,15
2,76
3,40
4,2
5,25
1,13
2,12
3,89
4,81
5,90
1,94
2,47
3,43
4,60
5,31
1,93
2,34
3,84
4,94
5,90
1,61
2,45
3,6
4,9
5,31
1,68
2,20
3,10
4,72
5,5
1,98
2,76
3,48
4,2
5,71
1,25
2,28
3,29
4,77
5,31
1,24
2,1
3,73
4,73
5,1
1,8
2,89
3,31
4,61
5,61
1,44
2,5
3,54
4,25
5,55
1,1
2,75
3,7
4,20
5,56
1,4
2,89
3,83
4,86
5,73
1,66
2,64
3,1
4,32
5,93
1,28
2,82
3,96
4,25
5,8
1,72
2,65
3,13
4,51
5,18
1,50
2,18
3,67
4,66
5,60
1,23
2,15
3,76
4,22
5,51
1,39
2,89
3,70
4,15
5,93
1,85
2,95
3,97
4,44
5,32
1,94
2,54
3,53
4,89
5,44
1,89
2,84
3,52
4,3
5,64
1,89
2,25
3,6
4,55
5,89
1,52
2,51
3,34
4,48
5,24
1,70
2,51
3,22
4,31
5,20
1,92
2,78
3,51
4,19
5,89
1,93
2,39
3,73
4,41
5,82
1,76
2,97
3,93
4,81
5,74
1,86
2,25
3,48
4,85
5,77
1,28
2,18
3,39
4,7
5,22
1,14
2,29
3,86
4,6
5,27
1,46
2,57
3,98
4,33
5,72
1,14
2,37
3,95
4,41
5,66
1,73
2,35
3,9
4,73
5,7
1,91
2,78
3,68
4,7
5,15
1,40
2,47
3,32
4,77
5,9
1,92
2,46
3,34
4,80
5,46
1,91
2,80
3,29
4,51
5,68
1,69
2,2
3,3
4,36
5,10
1,65
2,82
3,6
4,23
5,27
1,76
2,46
3,1
4,25
5,39
1,97
2,31
3,60
4,89
5,43
1,94
2,0
3,22
4,62
5,95
1,30
2,20
3,81
4,21
5,97
1,85
2,62
3,74
4,45
5,98
1,1
2,1
3,49
4,81
5,14
1,36
2,76
3,74
4,47
5,95
1,52
2,67
3,18
4,60
5,8
1,3
2,4
3,83
4,8
5,34
1,19
2,92
3,76
4,12
5,54
1,4
2,60
3,39
4,3
5,45
1,29
2,44
3,80
4,32
5,56
1,37
2,66
3,16
4,70
5,28
1,54
2,62
3,29
4,70
5,84
1,33
2,71
3,29
4,48
5,19
1,19
2,8
3,6
4,35
5,8
1,54
2,23
3,87
4,28
5,14
1,75
2,62
3,95
4,75
5,15
1,87
2,30
3,65
4,9
5,50
1,36
2,46
3,11
4,89
5,46
1,63
2,93
3,83
4,56
5,12
1,73
2,61
3,89
4,48
5,10
1,33
2,99
3,28
4,38
5,91
1,36
2,15
3,64
4,14
5,57
1,97
2,13
3,36
4,75
5,3
1,13
2,36
3,9
4,94
5,65
1,37
2,24
3,76
4,0
5,32
1,14
2,28
3,98
4,6
5,77
1,58
2,25
3,23
4,39
5,30
1,93
2,22
3,84
4,50
5,1
1,14
2,21
3,38
4,34
5,12
1,61
2,91
3,36
4,93
5,7
1,61
2,90
3,82
4,21
5,47
1,93
2,62
3,84
4,15
5,8
1,98
2,75
3,5
4,59
5,47
1,75
2,11
3,19
4,8
5,79
1,59
2,68
3,16
4,38
5,71
1,20
2,74
3,52
4,29
5,90
1,71
2,5
3,86
4,0
5,48
1,72
2,24
3,29
4,49
5,25
1,9
2,89
3,68
4,42
5,34
1,91
2,27
3,55
4,16
5,43
1,42
2,64
3,43
4,18
5,57
1,51
2,22
3,46
4,42
5,13
1,92
2,21
3,42
4,55
5,77
1,44
2,23
3,61
4,37
5,13
1,74
2,2
3,13
4,9
5,40
1,84
2,84
3,56
4,50
5,10
1,39
2,93
3,38
4,10
5,50
1,84
2,93
3,89
4,71
5,58
1,27
2,6
3,62
4,49
5,98
1,38
2,74
3,74
4,76
5,94
1,72
2,48
3,88
4,24
5,88
1,48
2,29
3,59
4,74
5,41
1,52
2,74
3,5
4,58
5,10
1,52
2,6
3,61
4,54
5,8
1,9
2,83
3,99
4,45
5,57
1,69
2,95
3,5
4,81
5,19
1,16
2,18
3,29
4,67
5,37
1,66
2,24
3,62
4,74
5,73
1,16
2,12
3,17
4,32
5,91
1,39
2,78
3,76
4,70
5,95
1,87
2,58
3,62
4,59
5,94
1,56
2,54
3,13
4,47
5,34
1,51
2,30
3,65
4,42
5,88
1,57
2,98
3,34
4,4
5,62
1,59
2,74
3,69
4,22
5,40
1,61
2,9
3,63
4,48
5,45
1,6
2,19
3,81
4,78
5,35
1,0
2,62
3,61
4,89
5,21
1,65
2,58
3,87
4,33
5,71
1,82
2,62
3,55
4,42
5,93
1,75
2,60
3,83
4,63
5,19
1,78
2,8
3,45
4,5
5,31
1,41
2,94
3,35
4,72
5,94
1,77
2,61
3,31
4,17
5,62
1,10
2,8
3,63
4,66
5,99
1,46
2,69
3,25
4,84
5,79
1,76
2,75
3,14
4,15
5,9
1,78
2,54
3,71
4,40
5,66
1,33
2,39
3,77
4,58
5,29
1,54
2,54
3,6
4,9
5,1
1,0
2,72
3,42
4,40
5,16
1,42
2,12
3,21
4,7
5,25
1,79
2,22
3,3
4,12
5,60
1,61
2,10
3,10
4,3
5,48
1,33
2,54
3,92
4,3
5,53
1,8
2,21
3,72
4,19
5,38
1,4
2,57
3,11
4,43
5,10
1,54
2,94
3,64
4,11
5,94
1,32
2,58
3,26
4,52
5,77
1,13
2,3
3,75
4,86
5,72
1,18
2,15
3,86
4,46
5,61
1,64
2,79
3,8
4,96
5,7
1,90
2,82
3,53
4,65
5,90
1,26
2,9
3,12
4,12
5,36
1,89
2,58
3,83
4,3
5,24
1,89
2,74
3,27
4,2
5,95
1,42
2,91
3,48
4,72
5,22
1,36
2,46
3,38
4,19
5,87
1,5
2,27
3,3
4,4
5,58
1,7
2,3
3,19
4,53
5,99
1,6
2,84
3,90
4,60
5,33
1,92
2,58
3,3
4,29
5,16
1,10
2,84
3,36
4,10
5,21
1,68
2,97
3,48
4,15
5,11
1,2
2,34
3,82
4,73
5,37
1,48
2,44
3,49
4,0
5,69
1,70
2,70
3,76
4,52
5,14
1,83
2,95
3,41
4,96
5,52
1,49
2,54
3,93
4,87
5,58
1,40
2,91
3,2
4,15
5,59
1,10
2,33
3,97
4,92
5,41
1,30
2,4
3,86
4,59
5,25
1,60
2,30
3,34
4,49
5,60
1,79
2,20
3,83
4,66
5,73
1,84
2,23
3,25
4,56
5,34
1,26
2,79
3,94
4,71
5,25
1,72
2,70
3,55
4,10
5,96
1,10
2,86
3,77
4,91
5,96
1,24
2,69
3,68
4,62
5,77
1,22
2,65
3,37
4,1
5,43
1,98
2,2
3,50
4,16
5,47
1,25
2,2
3,0
4,65
5,63
1,52
2,86
3,30
4,97
5,70
1,49
2,46
3,72
4,27
5,9
1,95
2,53
3,12
4,97
5,69
1,15
2,16
3,31
4,41
5,98
1,52
2,57
3,26
4,84
5,24
1,45
2,59
3,25
4,20
5,87
1,17
2,77
3,42
4,45
5,31
1,84
2,59
3,57
4,42
5,93
1,43
2,1
3,83
4,1
5,11
1,23
2,38
3,19
4,2
5,86
1,55
2,29
3,95
4,75
5,54
1,56
2,41
3,13
4,9
5,87
1,48
2,59
3,29
4,27
5,5
1,71
2,81
3,12
4,60
5,96
1,61
2,84
3,83
4,60
5,11
1,21
2,14
3,95
4,98
5,30
1,74
2,56
3,62
4,66
5,10
1,50
2,47
3,19
4,89
5,41
1,22
2,19
3,51
4,88
5,71
1,97
2,81
3,54
4,4
5,10
1,7
2,47
3,71
4,7
5,89
